2016/05/10 18:30:00  -9.694329e-03  6.786308e-03
2016/05/10 19:30:00  -9.804744e-03  6.194085e-03
2016/05/10 20:30:00  -9.875542e-03  5.625030e-03
2016/05/10 21:30:00  -9.915526e-03  5.080998e-03
2016/05/10 22:30:00  -9.933501e-03  4.563848e-03
2016/05/10 23:30:00  -9.938269e-03  4.075436e-03
2016/05/11 00:30:00  -9.800624e-03  3.614937e-03
2016/05/11 01:30:00  -8.832283e-03  3.169469e-03
2016/05/11 02:30:00  -7.238763e-03  2.741655e-03
2016/05/11 03:30:00  -5.378149e-03  2.336951e-03
2016/05/11 04:30:00  -3.608526e-03  1.960813e-03
2016/05/11 05:30:00  -2.287976e-03  1.618696e-03
2016/05/11 06:30:00  -1.647186e-03  1.305940e-03
2016/05/11 07:30:00  -1.153698e-03  9.769474e-04
2016/05/11 08:30:00  -7.157844e-04  6.516924e-04
2016/05/11 09:30:00  -3.550970e-04  3.613351e-04
2016/05/11 10:30:00  -9.328767e-05  1.370360e-04
2016/05/11 11:30:00   4.799198e-05  9.955373e-06
2016/05/11 12:30:00   3.059698e-05  7.138442e-05
2016/05/11 13:30:00  -2.197711e-04  6.181736e-04
2016/05/11 14:30:00  -6.229062e-04  1.498597e-03
2016/05/11 15:30:00  -1.076964e-03  2.490231e-03
2016/05/11 16:30:00  -1.480099e-03  3.370654e-03
2016/05/11 17:30:00  -1.730467e-03  3.917443e-03
2016/05/11 18:30:00  -1.754149e-03  3.960670e-03
2016/05/11 19:30:00  -1.664334e-03  3.713929e-03
2016/05/11 20:30:00  -1.508432e-03  3.316634e-03
2016/05/11 21:30:00  -1.311201e-03  2.869154e-03
2016/05/11 22:30:00  -1.097402e-03  2.471859e-03
2016/05/11 23:30:00  -8.917922e-04  2.225118e-03
2016/05/12 00:30:00  -7.104223e-04  2.408913e-03
2016/05/12 01:30:00  -5.196411e-04  3.931409e-03
2016/05/12 02:30:00  -3.197816e-04  6.382887e-03
2016/05/12 03:30:00  -1.192039e-04  9.144025e-03
2016/05/12 04:30:00   7.373188e-05  1.159550e-02
2016/05/12 05:30:00   2.506659e-04  1.311800e-02
